Symbol,BetaEndDate,Instance,Beta,UpsideBeta,DownsideBeta
SBNY-US,12/31/2020,SBNY-US_12/31/2020,1.230246727,1.06755464,1.312702997
RH-US,12/31/2020,RH-US_12/31/2020,1.678347239,1.646169066,1.736927722
FSLY-US,12/31/2020,FSLY-US_12/31/2020,1.055343908,0.899987019,1.108653818
GRUB-US,12/31/2020,GRUB-US_12/31/2020,0.950306995,1.145816016,0.847360758
HII-US,12/31/2020,HII-US_12/31/2020,0.841418074,0.783110554,0.897812609
TMX-US,12/31/2020,TMX-US_12/31/2020,0.603676266,0.489994535,0.641647315
NVAX-US,12/31/2020,NVAX-US_12/31/2020,0.595529939,0.958901731,0.509841706
LECO-US,12/31/2020,LECO-US_12/31/2020,1.008720474,1.064411149,0.937352656
QDEL-US,12/31/2020,QDEL-US_12/31/2020,0.473396503,0.599946714,0.45478442
MANH-US,12/31/2020,MANH-US_12/31/2020,1.268415671,1.066764045,1.383708521
UTHR-US,12/31/2020,UTHR-US_12/31/2020,0.665932582,0.613339278,0.728371338
HRC-US,12/31/2020,HRC-US_12/31/2020,0.790864395,0.953188915,0.707432151
ITT-US,12/31/2020,ITT-US_12/31/2020,1.243055384,1.22038998,1.236300194
BL-US,12/31/2020,BL-US_12/31/2020,0.765991843,0.511163038,0.96242176
SEIC-US,12/31/2020,SEIC-US_12/31/2020,1.094067947,1.139791704,1.042308533
BEN-US,12/31/2020,BEN-US_12/31/2020,1.081216031,1.129576681,0.959195123
DXC-US,12/31/2020,DXC-US_12/31/2020,1.896114504,1.750257109,1.968328249
PVH-US,12/31/2020,PVH-US_12/31/2020,1.705914111,1.645559686,1.728817339
CASY-US,12/31/2020,CASY-US_12/31/2020,0.83754116,0.96951972,0.77045096
KRC-US,12/31/2020,KRC-US_12/31/2020,1.16323907,1.118737241,1.199285187
KSS-US,12/31/2020,KSS-US_12/31/2020,1.481092324,1.147256931,1.66901017
WWD-US,12/31/2020,WWD-US_12/31/2020,1.472248715,1.308718852,1.607637316
RDFN-US,12/31/2020,RDFN-US_12/31/2020,1.645459717,1.541982475,1.767229025
AGCO-US,12/31/2020,AGCO-US_12/31/2020,1.088914299,0.992896396,1.157606249
VNO-US,12/31/2020,VNO-US_12/31/2020,1.29382628,1.00013319,1.472662465
OGE-US,12/31/2020,OGE-US_12/31/2020,0.928348878,0.927544071,0.916588873
FATE-US,12/31/2020,FATE-US_12/31/2020,1.313875587,1.10874282,1.48795729
LHCG-US,12/31/2020,LHCG-US_12/31/2020,0.957685022,0.931050697,1.008118653
IRTC-US,12/31/2020,IRTC-US_12/31/2020,0.956521485,0.749609991,1.098906732
BYND-US,12/31/2020,BYND-US_12/31/2020,0.828130061,0.661382183,1.073540567
CUBE-US,12/31/2020,CUBE-US_12/31/2020,0.766472924,0.689712348,0.901674689
CDK-US,12/31/2020,CDK-US_12/31/2020,0.86028883,0.721048574,0.90074941
XLRN-US,12/31/2020,XLRN-US_12/31/2020,0.935347704,0.951358384,0.897468313
FRT-US,12/31/2020,FRT-US_12/31/2020,1.182897465,0.991219282,1.30654141
AYX-US,12/31/2020,AYX-US_12/31/2020,1.176460962,1.037549675,1.330904396
IVZ-US,12/31/2020,IVZ-US_12/31/2020,1.60429122,1.59888418,1.545988321
COG-US,12/31/2020,COG-US_12/31/2020,0.761230771,1.157001844,0.471952082
JBL-US,12/31/2020,JBL-US_12/31/2020,1.352292286,1.19589158,1.433461234
CACI-US,12/31/2020,CACI-US_12/31/2020,1.007365239,0.959570454,1.069247709
POST-US,12/31/2020,POST-US_12/31/2020,0.754800256,0.713993983,0.772846067
ERIE-US,12/31/2020,ERIE-US_12/31/2020,0.686976016,1.002335484,0.474960396
LSCC-US,12/31/2020,LSCC-US_12/31/2020,1.20402684,1.348938315,1.036737718
PB-US,12/31/2020,PB-US_12/31/2020,1.24367624,1.250255356,1.2092625
IOVA-US,12/31/2020,IOVA-US_12/31/2020,1.131012428,1.17408876,1.187007066
ALK-US,12/31/2020,ALK-US_12/31/2020,1.444886087,1.244600971,1.591227553
DLB-US,12/31/2020,DLB-US_12/31/2020,1.029246284,1.05811183,1.023400775
EXEL-US,12/31/2020,EXEL-US_12/31/2020,0.82086275,0.790725642,0.901780086
SRCL-US,12/31/2020,SRCL-US_12/31/2020,1.117562185,1.069478772,1.110912238
AFG-US,12/31/2020,AFG-US_12/31/2020,1.483732934,1.25474179,1.647247075
TRGP-US,12/31/2020,TRGP-US_12/31/2020,1.727766863,0.910881357,2.413793685
PFGC-US,12/31/2020,PFGC-US_12/31/2020,1.809279429,1.245778543,2.177780954
QTWO-US,12/31/2020,QTWO-US_12/31/2020,1.133072417,1.126079794,1.149730208
PRGO-US,12/31/2020,PRGO-US_12/31/2020,0.854994686,0.971400235,0.811539883
SON-US,12/31/2020,SON-US_12/31/2020,1.047167216,1.182306434,0.99040397
TTEK-US,12/31/2020,TTEK-US_12/31/2020,1.142580057,1.19984366,1.079139774
KIM-US,12/31/2020,KIM-US_12/31/2020,1.302200736,1.020566271,1.466797014
DVN-US,12/31/2020,DVN-US_12/31/2020,1.699306365,1.353438657,1.870803715
REXR-US,12/31/2020,REXR-US_12/31/2020,1.01638305,0.930946609,1.127685553
PLNT-US,12/31/2020,PLNT-US_12/31/2020,1.603255221,1.377617188,1.732316155
BEPC-US,12/31/2020,BEPC-US_12/31/2020,#N/A,#N/A,#N/A
HTA-US,12/31/2020,HTA-US_12/31/2020,0.956563895,0.867639122,1.072383561
BC-US,12/31/2020,BC-US_12/31/2020,1.379408117,1.187970708,1.559977256
HAE-US,12/31/2020,HAE-US_12/31/2020,0.739266123,0.637327151,0.822469389
FOLD-US,12/31/2020,FOLD-US_12/31/2020,1.350804824,1.466656805,1.313778517
ACAD-US,12/31/2020,ACAD-US_12/31/2020,0.800684998,0.83728818,0.802569463
OSK-US,12/31/2020,OSK-US_12/31/2020,1.068475166,1.036494192,1.048484957
BPMC-US,12/31/2020,BPMC-US_12/31/2020,0.988581653,1.181592642,0.822997808
CLGX-US,12/31/2020,CLGX-US_12/31/2020,0.857723048,1.108758717,0.709972523
LEG-US,12/31/2020,LEG-US_12/31/2020,1.443039625,1.406786377,1.441433285
BLD-US,12/31/2020,BLD-US_12/31/2020,1.469619258,1.363538967,1.5687261
LFUS-US,12/31/2020,LFUS-US_12/31/2020,1.137436586,1.108035771,1.128294301
ACC-US,12/31/2020,ACC-US_12/31/2020,1.326266873,1.11320854,1.554286598
AXTA-US,12/31/2020,AXTA-US_12/31/2020,1.159980461,0.859642876,1.359008626
MAT-US,12/31/2020,MAT-US_12/31/2020,0.981543919,0.894964107,1.013369762
WAL-US,12/31/2020,WAL-US_12/31/2020,1.420939487,1.153336475,1.594315027
NTNX-US,12/31/2020,NTNX-US_12/31/2020,1.243345447,0.920494087,1.457331733
CPRI-US,12/31/2020,CPRI-US_12/31/2020,1.645356378,1.161731068,2.055652598
NVRO-US,12/31/2020,NVRO-US_12/31/2020,1.123188755,1.051634366,1.152580554
HEI-US,12/31/2020,HEI-US_12/31/2020,1.113573264,1.047599341,1.176070424
PEN-US,12/31/2020,PEN-US_12/31/2020,0.792326452,0.799927612,0.831761542
TCF-US,12/31/2020,TCF-US_12/31/2020,1.775852155,1.76278789,1.795210785
TGTX-US,12/31/2020,TGTX-US_12/31/2020,1.488445628,1.547888951,1.553901871
AIRC-US,12/31/2020,AIRC-US_12/31/2020,#N/A,#N/A,#N/A
HOG-US,12/31/2020,HOG-US_12/31/2020,1.531459398,1.702627361,1.458748771
NATI-US,12/31/2020,NATI-US_12/31/2020,1.075464222,0.87502673,1.224299294
HELE-US,12/31/2020,HELE-US_12/31/2020,1.101221984,1.167619622,1.120846425
HALO-US,12/31/2020,HALO-US_12/31/2020,0.714250249,0.535931278,0.817975782
FLIR-US,12/31/2020,FLIR-US_12/31/2020,0.792840336,0.736962943,0.826132593
PSTG-US,12/31/2020,PSTG-US_12/31/2020,1.304920491,1.075425655,1.45405583
BRKR-US,12/31/2020,BRKR-US_12/31/2020,1.082303388,1.018134003,1.132375278
BWXT-US,12/31/2020,BWXT-US_12/31/2020,0.622565278,0.523974012,0.688918786
TNDM-US,12/31/2020,TNDM-US_12/31/2020,0.823206388,0.644893285,0.987755703
NEO-US,12/31/2020,NEO-US_12/31/2020,1.155462703,1.167811049,1.144407133
APPN-US,12/31/2020,APPN-US_12/31/2020,1.218123089,1.045883402,1.288211232
FRPT-US,12/31/2020,FRPT-US_12/31/2020,1.301583084,1.332962005,1.314303095
SAIC-US,12/31/2020,SAIC-US_12/31/2020,1.228653612,1.184411364,1.274252151
CLF-US,12/31/2020,CLF-US_12/31/2020,1.51786519,1.399060477,1.587489428
FAF-US,12/31/2020,FAF-US_12/31/2020,0.965512773,0.678894891,1.179887248
VAC-US,12/31/2020,VAC-US_12/31/2020,1.650864077,1.653540446,1.617542153
LSI-US,12/31/2020,LSI-US_12/31/2020,0.832825818,0.78176021,0.9710034
PPD-US,12/31/2020,PPD-US_12/31/2020,#N/A,#N/A,#N/A
PII-US,12/31/2020,PII-US_12/31/2020,1.420290314,1.3347065,1.529118486
ORI-US,12/31/2020,ORI-US_12/31/2020,1.130469599,1.084411185,1.123512693
YETI-US,12/31/2020,YETI-US_12/31/2020,1.216807321,1.162005673,1.306268615
DBX-US,12/31/2020,DBX-US_12/31/2020,0.802825585,0.771051314,0.845969822
APA-US,12/31/2020,APA-US_12/31/2020,1.866888506,1.289893589,2.403984455
MDU-US,12/31/2020,MDU-US_12/31/2020,1.173681987,0.950494202,1.315005544
PEGA-US,12/31/2020,PEGA-US_12/31/2020,1.115088004,1.021288157,1.203002146
WH-US,12/31/2020,WH-US_12/31/2020,1.2531158,1.034886702,1.342625265
NVST-US,12/31/2020,NVST-US_12/31/2020,1.109297255,0.952220986,1.178570665
NOV-US,12/31/2020,NOV-US_12/31/2020,1.651880142,1.449998975,1.73340972
SLAB-US,12/31/2020,SLAB-US_12/31/2020,1.456716334,1.608882595,1.293309627
FR-US,12/31/2020,FR-US_12/31/2020,1.122544185,1.077385736,1.196670948
STWD-US,12/31/2020,STWD-US_12/31/2020,1.249241987,1.018480195,1.424538271
BBIO-US,12/31/2020,BBIO-US_12/31/2020,1.064030479,0.93829889,1.19930683
MRO-US,12/31/2020,MRO-US_12/31/2020,1.465918101,1.07406563,1.66453042
PBCT-US,12/31/2020,PBCT-US_12/31/2020,1.231774223,1.413113943,1.059956999
MSA-US,12/31/2020,MSA-US_12/31/2020,1.07859973,1.217050901,1.023414638
TPX-US,12/31/2020,TPX-US_12/31/2020,1.457205333,1.056511144,1.811272239
PRI-US,12/31/2020,PRI-US_12/31/2020,1.258790273,1.313946326,1.200010509
COR-US,12/31/2020,COR-US_12/31/2020,0.710320499,0.78646311,0.711625226
EGP-US,12/31/2020,EGP-US_12/31/2020,1.26948828,1.287082777,1.317216061
INGR-US,12/31/2020,INGR-US_12/31/2020,0.889994719,0.792424433,0.994832959
FEYE-US,12/31/2020,FEYE-US_12/31/2020,1.027752362,0.799977783,1.27392229
SCCO-US,12/31/2020,SCCO-US_12/31/2020,1.102484208,1.064118673,1.122615283
JEF-US,12/31/2020,JEF-US_12/31/2020,1.276347043,1.218825566,1.275273932
SF-US,12/31/2020,SF-US_12/31/2020,1.472807653,1.451035239,1.458846912
HQY-US,12/31/2020,HQY-US_12/31/2020,1.39575274,1.372422196,1.388434904
VRNS-US,12/31/2020,VRNS-US_12/31/2020,1.04052333,0.90811831,1.140072798
OMCL-US,12/31/2020,OMCL-US_12/31/2020,0.879297259,0.832486005,0.946568504
RPRX-US,12/31/2020,RPRX-US_12/31/2020,#N/A,#N/A,#N/A
HBI-US,12/31/2020,HBI-US_12/31/2020,1.043978087,0.850313064,1.114548322
TW-US,12/31/2020,TW-US_12/31/2020,0.707305968,0.554508451,0.833002767
KNX-US,12/31/2020,KNX-US_12/31/2020,0.690045454,0.823815022,0.626123267
MAN-US,12/31/2020,MAN-US_12/31/2020,1.033753604,1.174718945,0.897506065
BJ-US,12/31/2020,BJ-US_12/31/2020,0.342279377,0.594425735,0.12391334
EME-US,12/31/2020,EME-US_12/31/2020,1.071213321,0.873096195,1.204591432
HUN-US,12/31/2020,HUN-US_12/31/2020,1.179475616,1.111784259,1.171908508
MORN-US,12/31/2020,MORN-US_12/31/2020,0.636496371,0.517300475,0.772147998
TOL-US,12/31/2020,TOL-US_12/31/2020,1.425303122,1.283810285,1.573701484
CW-US,12/31/2020,CW-US_12/31/2020,1.285131142,1.190884998,1.349054922
SSB-US,12/31/2020,SSB-US_12/31/2020,1.136010329,1.106964405,1.036610984
LSTR-US,12/31/2020,LSTR-US_12/31/2020,0.842488679,0.989630086,0.760831828
THO-US,12/31/2020,THO-US_12/31/2020,1.516018733,1.304414809,1.743952284
ATH-US,12/31/2020,ATH-US_12/31/2020,1.759019048,1.535850414,1.864156105
SYNH-US,12/31/2020,SYNH-US_12/31/2020,1.326378961,1.258858447,1.382894894
TXRH-US,12/31/2020,TXRH-US_12/31/2020,1.192241793,1.115213508,1.189576188
IDA-US,12/31/2020,IDA-US_12/31/2020,0.909453386,1.018579012,0.866713767
MRCY-US,12/31/2020,MRCY-US_12/31/2020,1.193733,1.402800322,1.064098747
DNLI-US,12/31/2020,DNLI-US_12/31/2020,1.037785798,1.094458603,1.027819222
CUZ-US,12/31/2020,CUZ-US_12/31/2020,1.250968531,1.097471618,1.370335631
RBC-US,12/31/2020,RBC-US_12/31/2020,1.172770802,1.188640802,1.129561568
EVBG-US,12/31/2020,EVBG-US_12/31/2020,0.454421831,0.52071217,0.416253505
BRX-US,12/31/2020,BRX-US_12/31/2020,1.373468352,1.209566725,1.463802923
BLDR-US,12/31/2020,BLDR-US_12/31/2020,1.623843677,1.409330511,1.743196791
BPOP-US,12/31/2020,BPOP-US_12/31/2020,1.250036901,1.252420161,1.248683158
NYCB-US,12/31/2020,NYCB-US_12/31/2020,0.840006472,0.906067727,0.751695773
INSP-US,12/31/2020,INSP-US_12/31/2020,1.248275651,1.044966039,1.379137484
ALSN-US,12/31/2020,ALSN-US_12/31/2020,0.773003415,0.812677562,0.702259805
CFR-US,12/31/2020,CFR-US_12/31/2020,1.323977301,1.407246972,1.253484509
DEI-US,12/31/2020,DEI-US_12/31/2020,1.124185175,1.002841724,1.218314327
FLS-US,12/31/2020,FLS-US_12/31/2020,1.232920278,0.978824496,1.348062332
PNFP-US,12/31/2020,PNFP-US_12/31/2020,1.320271508,1.236760356,1.350986526
GMED-US,12/31/2020,GMED-US_12/31/2020,0.809034501,0.839508796,0.710422617
EXPO-US,12/31/2020,EXPO-US_12/31/2020,0.796518722,0.760684466,0.821207059
RXN-US,12/31/2020,RXN-US_12/31/2020,1.382950948,1.528732721,1.289109269
NVTA-US,12/31/2020,NVTA-US_12/31/2020,1.620302889,1.149063476,1.84818291
SMTC-US,12/31/2020,SMTC-US_12/31/2020,1.387211621,1.387883794,1.372209981
TWST-US,12/31/2020,TWST-US_12/31/2020,1.066882509,0.854347037,1.207814502
BRKS-US,12/31/2020,BRKS-US_12/31/2020,1.268433604,1.329102184,1.157468566
TKR-US,12/31/2020,TKR-US_12/31/2020,1.372719018,1.28341488,1.402242994
RL-US,12/31/2020,RL-US_12/31/2020,1.075756523,0.96387431,1.138194038
SAIA-US,12/31/2020,SAIA-US_12/31/2020,1.130133144,1.258430287,1.007505688
POWI-US,12/31/2020,POWI-US_12/31/2020,1.219121043,1.456780437,1.017990161
STAG-US,12/31/2020,STAG-US_12/31/2020,1.221030203,1.179028168,1.301172457
AYI-US,12/31/2020,AYI-US_12/31/2020,1.208789168,1.304042706,1.126630143
UNM-US,12/31/2020,UNM-US_12/31/2020,1.76374361,1.704985142,1.837624103
ESNT-US,12/31/2020,ESNT-US_12/31/2020,1.442618751,1.317690393,1.408046806
CHNG-US,12/31/2020,CHNG-US_12/31/2020,1.138128235,0.859640174,1.347737137
ALRM-US,12/31/2020,ALRM-US_12/31/2020,0.794593036,0.691468322,0.833315599
CRUS-US,12/31/2020,CRUS-US_12/31/2020,1.326898331,1.410392404,1.293609341
NCR-US,12/31/2020,NCR-US_12/31/2020,1.68698535,1.403658468,1.845683771
AL-US,12/31/2020,AL-US_12/31/2020,1.678772839,1.492302617,1.742759033
KMPR-US,12/31/2020,KMPR-US_12/31/2020,1.009458834,1.220645014,0.795350086
SKX-US,12/31/2020,SKX-US_12/31/2020,1.196931826,1.049854081,1.272480825
SLM-US,12/31/2020,SLM-US_12/31/2020,0.963090294,0.764575313,1.089369519
IART-US,12/31/2020,IART-US_12/31/2020,0.83941571,0.790756362,0.842762366
WMS-US,12/31/2020,WMS-US_12/31/2020,1.368491618,1.162200385,1.484268919
ARES-US,12/31/2020,ARES-US_12/31/2020,1.184126529,1.301612496,1.134220949
DISCA-US,12/31/2020,DISCA-US_12/31/2020,0.908042545,0.764628164,0.979232561
FFIN-US,12/31/2020,FFIN-US_12/31/2020,1.111725846,1.219258172,0.965897364
FOX-US,12/31/2020,FOX-US_12/31/2020,0.951444371,0.851546438,0.985426853
IRDM-US,12/31/2020,IRDM-US_12/31/2020,1.176091699,1.093060288,1.169408697
AMG-US,12/31/2020,AMG-US_12/31/2020,1.31047436,1.406325848,1.224688693
OLLI-US,12/31/2020,OLLI-US_12/31/2020,0.91904562,0.845767276,1.010721656
NXST-US,12/31/2020,NXST-US_12/31/2020,1.61959992,1.522883183,1.714125174
GBCI-US,12/31/2020,GBCI-US_12/31/2020,1.256948286,1.372336522,1.138658644
SNV-US,12/31/2020,SNV-US_12/31/2020,1.715094218,1.596402009,1.789794176
GPK-US,12/31/2020,GPK-US_12/31/2020,0.884744312,0.931761198,0.840542034
HASI-US,12/31/2020,HASI-US_12/31/2020,1.253424898,0.90450192,1.517390087
TPTX-US,12/31/2020,TPTX-US_12/31/2020,1.253630778,1.192275474,1.230291555
ADPT-US,12/31/2020,ADPT-US_12/31/2020,0.950940223,0.811525217,1.105261301
SAIL-US,12/31/2020,SAIL-US_12/31/2020,1.031894503,0.824381723,1.261130371
KBR-US,12/31/2020,KBR-US_12/31/2020,1.551752555,1.431172943,1.681098766
RAMP-US,12/31/2020,RAMP-US_12/31/2020,1.043201516,0.94188637,1.019728502
ACIW-US,12/31/2020,ACIW-US_12/31/2020,1.071961504,0.865138757,1.112927589
CCMP-US,12/31/2020,CCMP-US_12/31/2020,1.769210557,1.914770432,1.683373342
ROLL-US,12/31/2020,ROLL-US_12/31/2020,1.593463473,1.440523463,1.721879301
ENV-US,12/31/2020,ENV-US_12/31/2020,1.201428249,1.189255671,1.197165459
JCOM-US,12/31/2020,JCOM-US_12/31/2020,0.833311625,0.70896047,0.930009676
MMS-US,12/31/2020,MMS-US_12/31/2020,0.858291188,0.843004196,0.872771959
IBKR-US,12/31/2020,IBKR-US_12/31/2020,0.942617755,0.91555685,0.922754022
JBLU-US,12/31/2020,JBLU-US_12/31/2020,1.23809809,1.006529203,1.302586236
THG-US,12/31/2020,THG-US_12/31/2020,1.011956499,0.889602913,1.131715224
U-US,12/31/2020,U-US_12/31/2020,#N/A,#N/A,#N/A
LOPE-US,12/31/2020,LOPE-US_12/31/2020,0.731919141,0.657229812,0.767424014
PACB-US,12/31/2020,PACB-US_12/31/2020,1.176695144,1.069147951,1.279231509
KOD-US,12/31/2020,KOD-US_12/31/2020,1.070762153,0.825482554,1.269713743
FLO-US,12/31/2020,FLO-US_12/31/2020,0.570471926,0.698564052,0.518187602
FOXF-US,12/31/2020,FOXF-US_12/31/2020,1.269599351,1.249729067,1.254074548
ASH-US,12/31/2020,ASH-US_12/31/2020,1.059789076,0.848742094,1.174193867
VRNT-US,12/31/2020,VRNT-US_12/31/2020,1.224600781,1.045371222,1.358628772
SLG-US,12/31/2020,SLG-US_12/31/2020,1.502163955,1.280607326,1.555584784
ARNA-US,12/31/2020,ARNA-US_12/31/2020,0.775978395,0.666622343,0.758584607
SAGE-US,12/31/2020,SAGE-US_12/31/2020,1.102974603,0.854393176,1.376317692
FL-US,12/31/2020,FL-US_12/31/2020,1.113310608,1.114679859,1.028949846
HLF-US,12/31/2020,HLF-US_12/31/2020,0.841218937,0.773881796,0.881084813
APPS-US,12/31/2020,APPS-US_12/31/2020,1.4763185,1.199527621,1.63627701
QRTEA-US,12/31/2020,QRTEA-US_12/31/2020,1.021558428,1.162555101,0.890071195
VVV-US,12/31/2020,VVV-US_12/31/2020,1.133876747,1.036808385,1.229861143
RPD-US,12/31/2020,RPD-US_12/31/2020,0.934689343,0.900371962,0.953986774
EVR-US,12/31/2020,EVR-US_12/31/2020,1.323646837,1.215879593,1.434871437
KNSL-US,12/31/2020,KNSL-US_12/31/2020,1.108043752,1.10746577,1.10402751
ACHC-US,12/31/2020,ACHC-US_12/31/2020,1.415238004,1.190880331,1.593358472
AA-US,12/31/2020,AA-US_12/31/2020,1.500500272,1.31693065,1.647927781
EXP-US,12/31/2020,EXP-US_12/31/2020,1.468429998,1.458849196,1.549368107
PINC-US,12/31/2020,PINC-US_12/31/2020,0.487344911,0.774858427,0.33834401
FTDR-US,12/31/2020,FTDR-US_12/31/2020,0.639187869,0.552510691,0.669908462
GTLS-US,12/31/2020,GTLS-US_12/31/2020,1.652355998,1.659285888,1.628451329
HXL-US,12/31/2020,HXL-US_12/31/2020,1.311462646,0.902179891,1.581261665
PK-US,12/31/2020,PK-US_12/31/2020,1.726957384,1.214685737,2.046236614
NEOG-US,12/31/2020,NEOG-US_12/31/2020,0.940443122,0.913712216,0.891888753
CC-US,12/31/2020,CC-US_12/31/2020,1.784475823,1.659319009,1.765644517
NRZ-US,12/31/2020,NRZ-US_12/31/2020,1.348874784,0.781689647,1.655055344
AXS-US,12/31/2020,AXS-US_12/31/2020,0.995615198,0.7394842,1.209702117
MTG-US,12/31/2020,MTG-US_12/31/2020,1.50337553,1.224127036,1.630081704
LAZ-US,12/31/2020,LAZ-US_12/31/2020,1.233127166,1.149673438,1.292521728
ASGN-US,12/31/2020,ASGN-US_12/31/2020,1.278951041,1.111847355,1.425763772
CROX-US,12/31/2020,CROX-US_12/31/2020,1.44433289,1.355845383,1.431692133
PE-US,12/31/2020,PE-US_12/31/2020,1.49030645,0.970524409,1.843562313
OGS-US,12/31/2020,OGS-US_12/31/2020,1.10328889,1.216903995,1.054245917
VRT-US,12/31/2020,VRT-US_12/31/2020,0.955137851,0.664681815,1.139245981
EDIT-US,12/31/2020,EDIT-US_12/31/2020,1.198608169,0.968971368,1.388308446
RLI-US,12/31/2020,RLI-US_12/31/2020,1.006135609,1.118404181,0.905260845
UBSI-US,12/31/2020,UBSI-US_12/31/2020,1.247035042,1.293848289,1.154404039
SPR-US,12/31/2020,SPR-US_12/31/2020,1.626044249,1.213165827,1.917141406
WING-US,12/31/2020,WING-US_12/31/2020,0.826800902,0.761415537,0.937361496
THC-US,12/31/2020,THC-US_12/31/2020,1.578443386,1.21448759,1.749985416
ICUI-US,12/31/2020,ICUI-US_12/31/2020,0.603612584,0.610762214,0.591416937
LBRDA-US,12/31/2020,LBRDA-US_12/31/2020,0.818181285,0.837998949,0.856088324
PRLB-US,12/31/2020,PRLB-US_12/31/2020,1.035641779,1.122107309,0.954217832
TRNO-US,12/31/2020,TRNO-US_12/31/2020,0.895388412,0.83689116,0.960848413
BHVN-US,12/31/2020,BHVN-US_12/31/2020,1.335738136,1.339803675,1.387592445
SSD-US,12/31/2020,SSD-US_12/31/2020,1.07404842,0.985479663,1.10407124
HR-US,12/31/2020,HR-US_12/31/2020,0.917918921,0.883253489,0.984617484
SRC-US,12/31/2020,SRC-US_12/31/2020,1.465229202,1.14354787,1.746937662
CNXC-US,12/31/2020,CNXC-US_12/31/2020,#N/A,#N/A,#N/A
LPX-US,12/31/2020,LPX-US_12/31/2020,1.592569555,1.508107007,1.693670574
XRX-US,12/31/2020,XRX-US_12/31/2020,1.333148243,0.955771347,1.525124353
QLYS-US,12/31/2020,QLYS-US_12/31/2020,0.679502051,0.721712861,0.631846584
VNT-US,12/31/2020,VNT-US_12/31/2020,#N/A,#N/A,#N/A
HIW-US,12/31/2020,HIW-US_12/31/2020,1.2877295,1.164066015,1.396209003
POR-US,12/31/2020,POR-US_12/31/2020,1.048575953,1.134646215,1.049829522
EBS-US,12/31/2020,EBS-US_12/31/2020,1.068661308,1.306198586,0.864115043
HFC-US,12/31/2020,HFC-US_12/31/2020,1.32491083,1.32586827,1.195576211
WBS-US,12/31/2020,WBS-US_12/31/2020,1.59866308,1.50781299,1.674295686
PNM-US,12/31/2020,PNM-US_12/31/2020,1.105178282,1.014156056,1.246986175
NOVT-US,12/31/2020,NOVT-US_12/31/2020,1.137482401,1.247135229,1.05641675
AN-US,12/31/2020,AN-US_12/31/2020,1.104773293,0.833771744,1.266435701
FCN-US,12/31/2020,FCN-US_12/31/2020,0.425418117,0.594911639,0.303764073
UHAL-US,12/31/2020,UHAL-US_12/31/2020,0.88623719,0.923598009,0.911893663
CRI-US,12/31/2020,CRI-US_12/31/2020,1.012917948,0.964492118,1.025497494
WEN-US,12/31/2020,WEN-US_12/31/2020,1.190902975,0.949378529,1.422331736
AJRD-US,12/31/2020,AJRD-US_12/31/2020,1.052870061,1.124732272,1.103892052
IIPR-US,12/31/2020,IIPR-US_12/31/2020,1.230117244,1.062395379,1.357986938
XEC-US,12/31/2020,XEC-US_12/31/2020,1.534663014,1.216377177,1.78635148
ESI-US,12/31/2020,ESI-US_12/31/2020,1.115405026,0.921257485,1.272464192
VMI-US,12/31/2020,VMI-US_12/31/2020,0.923292847,0.897812761,0.952909637
MSM-US,12/31/2020,MSM-US_12/31/2020,0.721146797,0.782373491,0.604078233
AEIS-US,12/31/2020,AEIS-US_12/31/2020,1.508416141,1.478580312,1.497757645
X-US,12/31/2020,X-US_12/31/2020,1.206696778,1.064080484,1.206442585
SIGI-US,12/31/2020,SIGI-US_12/31/2020,1.141320162,1.096274288,1.139035908
TRUP-US,12/31/2020,TRUP-US_12/31/2020,0.790984528,0.944153132,0.592176083
HE-US,12/31/2020,HE-US_12/31/2020,0.805861396,1.105274657,0.60180976
ITRI-US,12/31/2020,ITRI-US_12/31/2020,1.318467986,1.135254886,1.397162629
JBGS-US,12/31/2020,JBGS-US_12/31/2020,1.096660335,1.089096125,1.136666711
MEDP-US,12/31/2020,MEDP-US_12/31/2020,1.182976798,1.186092368,1.131627675
SABR-US,12/31/2020,SABR-US_12/31/2020,2.082593653,2.132435831,1.904580718
LPSN-US,12/31/2020,LPSN-US_12/31/2020,0.916021438,0.648318386,1.128049271
CLH-US,12/31/2020,CLH-US_12/31/2020,1.424118131,1.222059185,1.530452644
BCPC-US,12/31/2020,BCPC-US_12/31/2020,0.814049133,0.879338675,0.744332025
MTZ-US,12/31/2020,MTZ-US_12/31/2020,1.253890689,0.990716409,1.382692091
CHH-US,12/31/2020,CHH-US_12/31/2020,1.022349582,0.822734902,1.066162576
AVNT-US,12/31/2020,AVNT-US_12/31/2020,1.375745134,1.123532548,1.511402864
RYN-US,12/31/2020,RYN-US_12/31/2020,1.311372434,1.31918376,1.371702827
RDN-US,12/31/2020,RDN-US_12/31/2020,1.46169809,1.199363977,1.566551229
LSXMA-US,12/31/2020,LSXMA-US_12/31/2020,1.204961357,0.865788235,1.459291926
WK-US,12/31/2020,WK-US_12/31/2020,0.811077929,0.576459304,1.004972772
OVV-US,12/31/2020,OVV-US_12/31/2020,1.988637888,1.562704594,2.24827897
CASH_USD,12/31/2020,CASH_USD_12/31/2020,0,0,0
OZK-US,12/31/2020,OZK-US_12/31/2020,1.272297789,1.353269629,1.176015779
QTS-US,12/31/2020,QTS-US_12/31/2020,0.825816855,0.910893469,0.77572037
VLY-US,12/31/2020,VLY-US_12/31/2020,1.191244594,1.183560566,1.123926422
