Symbol,BetaEndDate,Instance,Beta,UpsideBeta,DownsideBeta
DRE-US,12/31/2016,DRE-US_12/31/2016,0.81622371,0.892257658,0.820695019
TRGP-US,12/31/2016,TRGP-US_12/31/2016,2.434680052,2.326751463,2.573574639
PNR-US,12/31/2016,PNR-US_12/31/2016,1.404685852,1.314074364,1.370084393
EXR-US,12/31/2016,EXR-US_12/31/2016,0.539033399,0.69074248,0.520669544
KSU-US,12/31/2016,KSU-US_12/31/2016,1.108032885,1.133634299,1.117883344
CA-US,12/31/2016,CA-US_12/31/2016,1.0421018,0.972055699,1.09334686
WP-US,12/31/2016,WP-US_12/31/2016,1.141691485,1.321197024,0.979484952
DHI-US,12/31/2016,DHI-US_12/31/2016,1.494945814,1.426515746,1.526844674
YUMC-US,12/31/2016,YUMC-US_12/31/2016,#N/A,#N/A,#N/A
UHS-US,12/31/2016,UHS-US_12/31/2016,0.982815585,0.843116526,1.059599497
AJG-US,12/31/2016,AJG-US_12/31/2016,0.979124501,1.099382115,0.933142004
KSS-US,12/31/2016,KSS-US_12/31/2016,0.821140698,1.007372399,0.473806083
INGR-US,12/31/2016,INGR-US_12/31/2016,0.653611221,0.655197549,0.561101486
XYL-US,12/31/2016,XYL-US_12/31/2016,1.030865403,0.974763467,1.069386618
SNPS-US,12/31/2016,SNPS-US_12/31/2016,1.000796585,1.030354956,0.98838235
RJF-US,12/31/2016,RJF-US_12/31/2016,1.599807207,1.404666326,1.863452799
SEE-US,12/31/2016,SEE-US_12/31/2016,1.219321956,1.042494988,1.419513803
FNF-US,12/31/2016,FNF-US_12/31/2016,0.876794558,0.975932574,0.804902801
Y-US,12/31/2016,Y-US_12/31/2016,0.910210193,1.015457836,0.848392802
QRTEA-US,12/31/2016,QRTEA-US_12/31/2016,1.050431299,0.95335906,1.072572898
SIVB-US,12/31/2016,SIVB-US_12/31/2016,2.222947577,2.161506417,2.426428217
XRX-US,12/31/2016,XRX-US_12/31/2016,1.309757705,1.25522022,1.277719866
HAS-US,12/31/2016,HAS-US_12/31/2016,0.836585585,0.910320822,0.828131859
PNW-US,12/31/2016,PNW-US_12/31/2016,0.326311432,0.369118939,0.263432554
GL-US,12/31/2016,GL-US_12/31/2016,1.072787067,1.114421934,1.0017321
JBHT-US,12/31/2016,JBHT-US_12/31/2016,0.967233626,1.096245282,0.825970435
ZION-US,12/31/2016,ZION-US_12/31/2016,1.74215918,1.491914374,1.965421207
RMD-US,12/31/2016,RMD-US_12/31/2016,0.822615467,0.880225612,0.714984383
TIF-US,12/31/2016,TIF-US_12/31/2016,1.211594055,1.231334945,1.127041635
DOX-US,12/31/2016,DOX-US_12/31/2016,0.731576909,0.784987661,0.62138157
ARMK-US,12/31/2016,ARMK-US_12/31/2016,0.84363917,0.693948353,1.099207718
IRM-US,12/31/2016,IRM-US_12/31/2016,0.916671134,1.137045351,0.791412059
LNT-US,12/31/2016,LNT-US_12/31/2016,0.368244322,0.458450544,0.269103951
ARE-US,12/31/2016,ARE-US_12/31/2016,0.884680374,0.813533512,0.971797901
HII-US,12/31/2016,HII-US_12/31/2016,0.890208386,0.979747446,0.767017784
VAR-US,12/31/2016,VAR-US_12/31/2016,0.972460898,0.885002851,0.997744261
BWA-US,12/31/2016,BWA-US_12/31/2016,1.821684364,1.39273422,2.337046116
RE-US,12/31/2016,RE-US_12/31/2016,0.605476398,0.679808801,0.608744093
HDS-US,12/31/2016,HDS-US_12/31/2016,1.528963916,1.591684178,1.55473962
STLD-US,12/31/2016,STLD-US_12/31/2016,1.5229647,1.598505589,1.441950475
COO-US,12/31/2016,COO-US_12/31/2016,0.841594012,0.949731461,0.62137977
AMD-US,12/31/2016,AMD-US_12/31/2016,2.10344252,1.269580776,2.407830465
DRI-US,12/31/2016,DRI-US_12/31/2016,0.71643843,0.724343722,0.680882678
CIT-US,12/31/2016,CIT-US_12/31/2016,1.545444774,1.436400859,1.673047048
CDW-US,12/31/2016,CDW-US_12/31/2016,1.053627949,0.974433396,1.198897722
RAD-US,12/31/2016,RAD-US_12/31/2016,0.224458926,0.158671157,0.414398251
ALLY-US,12/31/2016,ALLY-US_12/31/2016,1.409952254,1.350765647,1.486964666
BF.B-US,12/31/2016,BF.B-US_12/31/2016,0.766897629,0.702758364,0.766642355
ALKS-US,12/31/2016,ALKS-US_12/31/2016,1.616511842,1.732649821,1.739979837
WYND-US,12/31/2016,WYND-US_12/31/2016,1.267320723,1.264174317,1.347324971
COTY-US,12/31/2016,COTY-US_12/31/2016,0.890948719,0.743133948,0.915537589
DXC-US,12/31/2016,DXC-US_12/31/2016,1.387851731,1.581780963,1.061422266
GT-US,12/31/2016,GT-US_12/31/2016,1.448101484,1.341274637,1.604633798
LNG-US,12/31/2016,LNG-US_12/31/2016,1.88163723,1.656742585,2.082144104
ANSS-US,12/31/2016,ANSS-US_12/31/2016,1.118574697,1.049645134,1.166238576
IT-US,12/31/2016,IT-US_12/31/2016,0.947613806,0.998779281,0.978606728
HBI-US,12/31/2016,HBI-US_12/31/2016,1.119475114,1.052600382,1.248853963
VER-US,12/31/2016,VER-US_12/31/2016,0.797559942,0.755555249,0.921807336
VOYA-US,12/31/2016,VOYA-US_12/31/2016,1.645287445,1.371088664,1.837320841
FBHS-US,12/31/2016,FBHS-US_12/31/2016,1.171812895,1.112301696,1.274024235
TSS-US,12/31/2016,TSS-US_12/31/2016,1.268588941,1.196371971,1.311796235
HWM-US,12/31/2016,HWM-US_12/31/2016,#N/A,#N/A,#N/A
VAL.XX1-US,12/31/2016,VAL.XX1-US_12/31/2016,0.524502217,0.467483545,0.568304072
NFX-US,12/31/2016,NFX-US_12/31/2016,1.799594584,1.815492248,1.694289303
DPZ-US,12/31/2016,DPZ-US_12/31/2016,0.857222303,0.98130919,0.769791065
UGI-US,12/31/2016,UGI-US_12/31/2016,0.687574917,0.779316026,0.637371607
HAR-US,12/31/2016,HAR-US_12/31/2016,1.853865397,1.640346863,2.271300964
RGA-US,12/31/2016,RGA-US_12/31/2016,0.989071351,1.04666446,0.886474035
EVRG-US,12/31/2016,EVRG-US_12/31/2016,0.22627066,0.280234466,0.225325796
FTI.XX1-US,12/31/2016,FTI.XX1-US_12/31/2016,1.575271057,1.501088885,1.686224939
BR-US,12/31/2016,BR-US_12/31/2016,0.893966747,0.913338889,0.901432442
SIRI-US,12/31/2016,SIRI-US_12/31/2016,1.002175273,0.914365946,1.101681059
PKG-US,12/31/2016,PKG-US_12/31/2016,1.24038633,1.048231932,1.380931808
SBNY-US,12/31/2016,SBNY-US_12/31/2016,1.431692667,1.267776948,1.51916448
FANG-US,12/31/2016,FANG-US_12/31/2016,1.337289995,1.542480989,0.995921301
AMG-US,12/31/2016,AMG-US_12/31/2016,2.092229735,1.847934291,2.32793453
TRMB-US,12/31/2016,TRMB-US_12/31/2016,1.371666801,1.276206251,1.601254676
LEN-US,12/31/2016,LEN-US_12/31/2016,1.343996669,1.256005383,1.383038807
NYCB-US,12/31/2016,NYCB-US_12/31/2016,0.990654405,0.957849799,1.00757463
WDAY-US,12/31/2016,WDAY-US_12/31/2016,1.789813848,1.741018565,2.071908857
JEF-US,12/31/2016,JEF-US_12/31/2016,1.516036126,1.484866275,1.520584663
HP-US,12/31/2016,HP-US_12/31/2016,1.698308142,1.752742979,1.619229307
AES-US,12/31/2016,AES-US_12/31/2016,1.287765592,1.253791748,1.248068828
FMC-US,12/31/2016,FMC-US_12/31/2016,1.592389122,1.565818832,1.635318328
LBRDK-US,12/31/2016,LBRDK-US_12/31/2016,1.075778773,1.163936003,1.020147003
ATO-US,12/31/2016,ATO-US_12/31/2016,0.499732956,0.603907998,0.376787868
CDNS-US,12/31/2016,CDNS-US_12/31/2016,1.079455321,1.065378936,1.124297286
EVHC-US,12/31/2016,EVHC-US_12/31/2016,1.131198055,0.951778825,1.285284398
NDAQ-US,12/31/2016,NDAQ-US_12/31/2016,0.844347336,1.0448408,0.695777138
PVH-US,12/31/2016,PVH-US_12/31/2016,1.393198184,1.553784583,1.34028031
FLR-US,12/31/2016,FLR-US_12/31/2016,1.44175688,1.571543623,1.366829497
CPT-US,12/31/2016,CPT-US_12/31/2016,0.596680414,0.509272396,0.788422861
JBLU-US,12/31/2016,JBLU-US_12/31/2016,1.444966837,1.41655327,1.332792117
CF-US,12/31/2016,CF-US_12/31/2016,1.469416083,1.250451538,1.816067895
WAB-US,12/31/2016,WAB-US_12/31/2016,1.263079514,1.130708155,1.340111334
EWBC-US,12/31/2016,EWBC-US_12/31/2016,1.681094089,1.450643799,1.860879381
VRSN-US,12/31/2016,VRSN-US_12/31/2016,1.101446688,1.050545118,1.138278435
MIDD-US,12/31/2016,MIDD-US_12/31/2016,1.311744037,1.179947572,1.4339096
CCK-US,12/31/2016,CCK-US_12/31/2016,1.04010734,0.843722012,1.170382863
NI-US,12/31/2016,NI-US_12/31/2016,0.50795866,0.549406267,0.49850073
MSCI-US,12/31/2016,MSCI-US_12/31/2016,1.058860151,1.032219131,1.033166569
RRC-US,12/31/2016,RRC-US_12/31/2016,1.342951036,1.581836745,0.942227417
SPR-US,12/31/2016,SPR-US_12/31/2016,1.030590744,0.813924289,1.241435005
JKHY-US,12/31/2016,JKHY-US_12/31/2016,0.869313509,0.882187167,0.821022769
REG-US,12/31/2016,REG-US_12/31/2016,0.578567275,0.595022408,0.620162367
AIV-US,12/31/2016,AIV-US_12/31/2016,0.692340525,0.636026814,0.843953106
RPM-US,12/31/2016,RPM-US_12/31/2016,1.222804067,1.102170988,1.347243302
TFX-US,12/31/2016,TFX-US_12/31/2016,0.833714175,0.76568036,0.789429538
IEX-US,12/31/2016,IEX-US_12/31/2016,1.037271983,1.022974498,1.094117024
WYNN-US,12/31/2016,WYNN-US_12/31/2016,1.468813668,1.808064701,1.208384792
CPRI-US,12/31/2016,CPRI-US_12/31/2016,0.974981257,0.992487511,0.851949827
ASH-US,12/31/2016,ASH-US_12/31/2016,0.953827424,0.818282353,1.020762891
ALGN-US,12/31/2016,ALGN-US_12/31/2016,1.283671472,1.43926836,1.181164841
CSL-US,12/31/2016,CSL-US_12/31/2016,0.999445234,1.002042816,0.968861294
AOS-US,12/31/2016,AOS-US_12/31/2016,1.385530963,1.360947488,1.406966972
J-US,12/31/2016,J-US_12/31/2016,1.261695964,1.223218327,1.301978043
LDOS-US,12/31/2016,LDOS-US_12/31/2016,1.099917701,1.026677593,1.19868364
QRVO-US,12/31/2016,QRVO-US_12/31/2016,1.986160608,2.022033158,2.104630367
NCLH-US,12/31/2016,NCLH-US_12/31/2016,1.475500418,1.077669912,1.894696598
OGE-US,12/31/2016,OGE-US_12/31/2016,0.798127682,0.952155112,0.679784469
SPLK-US,12/31/2016,SPLK-US_12/31/2016,2.129436875,1.873053835,2.531666983
SIG-US,12/31/2016,SIG-US_12/31/2016,1.126284295,0.983863651,1.206370566
ACC-US,12/31/2016,ACC-US_12/31/2016,0.532332463,0.519189802,0.550147222
KRC-US,12/31/2016,KRC-US_12/31/2016,1.063346931,0.981153936,1.182400498
LEG-US,12/31/2016,LEG-US_12/31/2016,1.015248677,1.018670395,1.06662359
QGEN-US,12/31/2016,QGEN-US_12/31/2016,1.183079877,1.05322902,1.247900819
VMW-US,12/31/2016,VMW-US_12/31/2016,0.970567957,0.725066451,1.120777039
S-US,12/31/2016,S-US_12/31/2016,2.122868521,2.204777796,2.286195289
FDS-US,12/31/2016,FDS-US_12/31/2016,1.093302562,1.066047031,1.10476842
ARW-US,12/31/2016,ARW-US_12/31/2016,1.385471283,1.303984864,1.53403946
NDSN-US,12/31/2016,NDSN-US_12/31/2016,1.34963193,1.45772648,1.249539158
PHM-US,12/31/2016,PHM-US_12/31/2016,1.288589105,1.260662775,1.227826894
PACW-US,12/31/2016,PACW-US_12/31/2016,1.780684682,1.598523554,1.915922486
HUBB-US,12/31/2016,HUBB-US_12/31/2016,0.994541261,0.987054397,1.056228341
WRB-US,12/31/2016,WRB-US_12/31/2016,0.839355489,0.837400624,0.818767565
AVY-US,12/31/2016,AVY-US_12/31/2016,1.04473804,0.896999848,1.147314969
NNN-US,12/31/2016,NNN-US_12/31/2016,0.436633951,0.447176734,0.415428932
SRCL-US,12/31/2016,SRCL-US_12/31/2016,0.93597464,0.973929457,0.885822949
LULU-US,12/31/2016,LULU-US_12/31/2016,0.826658716,0.894830888,0.726090683
FLS-US,12/31/2016,FLS-US_12/31/2016,1.479910291,1.389849026,1.513321374
SEIC-US,12/31/2016,SEIC-US_12/31/2016,1.722740534,1.64254442,1.837370318
UTHR-US,12/31/2016,UTHR-US_12/31/2016,1.326126972,1.219948177,1.444575242
MTN-US,12/31/2016,MTN-US_12/31/2016,0.932257532,0.939440661,1.0527448
KEYS-US,12/31/2016,KEYS-US_12/31/2016,1.302051058,1.156083652,1.47718446
PF-US,12/31/2016,PF-US_12/31/2016,0.701998969,0.7385423,0.719678868
BEAV-US,12/31/2016,BEAV-US_12/31/2016,1.169042029,1.07061928,1.383224828
MD-US,12/31/2016,MD-US_12/31/2016,0.797216621,0.792395285,0.819161345
AVT-US,12/31/2016,AVT-US_12/31/2016,1.209257486,1.141233617,1.369581775
WST-US,12/31/2016,WST-US_12/31/2016,0.920176779,0.935974261,0.826660577
LSXMK-US,12/31/2016,LSXMK-US_12/31/2016,#N/A,#N/A,#N/A
LII-US,12/31/2016,LII-US_12/31/2016,0.853229213,0.886950976,0.893077732
WPC-US,12/31/2016,WPC-US_12/31/2016,0.827217664,0.807339016,0.896166877
RHI-US,12/31/2016,RHI-US_12/31/2016,1.33159512,1.329527365,1.283328948
MSCC-US,12/31/2016,MSCC-US_12/31/2016,1.633441657,1.62635516,1.662154051
TTC-US,12/31/2016,TTC-US_12/31/2016,0.877315351,0.894537623,0.955171734
AGNC-US,12/31/2016,AGNC-US_12/31/2016,0.400058497,0.514996553,0.356262493
BURL-US,12/31/2016,BURL-US_12/31/2016,0.899452157,0.989044269,0.762200201
CBOE-US,12/31/2016,CBOE-US_12/31/2016,0.423339233,0.614369315,0.301172063
ALLE-US,12/31/2016,ALLE-US_12/31/2016,1.252402139,1.170338689,1.337649841
CSGP-US,12/31/2016,CSGP-US_12/31/2016,1.445494917,1.177191628,1.691014854
MIC-US,12/31/2016,MIC-US_12/31/2016,1.287003443,1.279871509,1.322246171
AFG-US,12/31/2016,AFG-US_12/31/2016,0.83416971,0.874822889,0.823887318
OC-US,12/31/2016,OC-US_12/31/2016,0.945724844,0.773414781,1.091165829
WCG-US,12/31/2016,WCG-US_12/31/2016,0.908986845,1.0064665,0.834116108
PBCT-US,12/31/2016,PBCT-US_12/31/2016,1.179557462,1.074193456,1.230605164
DISCK-US,12/31/2016,DISCK-US_12/31/2016,1.398948003,1.384828522,1.484301762
MAN-US,12/31/2016,MAN-US_12/31/2016,1.655271789,1.362343168,2.031622778
BBBY-US,12/31/2016,BBBY-US_12/31/2016,1.043742852,1.080892833,0.927691152
AXS-US,12/31/2016,AXS-US_12/31/2016,0.550916286,0.514392703,0.661654858
JWN-US,12/31/2016,JWN-US_12/31/2016,1.065102719,0.986536415,0.920210548
KAR-US,12/31/2016,KAR-US_12/31/2016,0.925889966,1.015953082,0.885925848
SPLS-US,12/31/2016,SPLS-US_12/31/2016,1.269778646,1.354055834,1.212938635
GXP-US,12/31/2016,GXP-US_12/31/2016,0.391808509,0.401548206,0.344987724
ENH-US,12/31/2016,ENH-US_12/31/2016,0.547953168,0.639906109,0.598358163
BERY-US,12/31/2016,BERY-US_12/31/2016,1.218568486,1.053693067,1.401135183
SNI-US,12/31/2016,SNI-US_12/31/2016,0.832832486,1.042796188,0.704607052
LPT-US,12/31/2016,LPT-US_12/31/2016,0.873051975,0.805722193,0.961940817
NVR-US,12/31/2016,NVR-US_12/31/2016,0.734015176,0.742811702,0.625328031
PKI-US,12/31/2016,PKI-US_12/31/2016,1.260415929,1.075617801,1.452218532
WBC-US,12/31/2016,WBC-US_12/31/2016,1.580565692,1.354186096,1.778188849
IONS-US,12/31/2016,IONS-US_12/31/2016,2.301486805,2.513056539,2.405724497
GNTX-US,12/31/2016,GNTX-US_12/31/2016,1.196022264,1.122733943,1.33139046
ODFL-US,12/31/2016,ODFL-US_12/31/2016,1.219635402,1.221686848,1.256738011
PE-US,12/31/2016,PE-US_12/31/2016,1.502063124,1.676041538,1.325121785
GLPI-US,12/31/2016,GLPI-US_12/31/2016,0.703799247,0.62094198,0.767559578
OHI-US,12/31/2016,OHI-US_12/31/2016,0.610359481,0.524449292,0.697801601
EGN-US,12/31/2016,EGN-US_12/31/2016,2.16056292,1.942243333,2.254600644
ARRS-US,12/31/2016,ARRS-US_12/31/2016,1.381011431,1.04526753,1.724078532
ACM-US,12/31/2016,ACM-US_12/31/2016,1.814321126,1.903586684,1.875387977
RNR-US,12/31/2016,RNR-US_12/31/2016,0.546404975,0.553376801,0.583620729
MRVL-US,12/31/2016,MRVL-US_12/31/2016,1.117936043,1.201047804,1.115585322
LW-US,12/31/2016,LW-US_12/31/2016,#N/A,#N/A,#N/A
MDU-US,12/31/2016,MDU-US_12/31/2016,1.0306832,1.041692719,1.095280685
STWD-US,12/31/2016,STWD-US_12/31/2016,0.924062375,0.872178675,0.984554382
RS-US,12/31/2016,RS-US_12/31/2016,1.354536563,1.39663898,1.182051345
MNKKQ-US,12/31/2016,MNKKQ-US_12/31/2016,1.355447611,1.52939018,1.197333851
MKTX-US,12/31/2016,MKTX-US_12/31/2016,0.885066205,0.968547983,0.73616245
ELS-US,12/31/2016,ELS-US_12/31/2016,0.41194187,0.499977536,0.378709897
LAMR-US,12/31/2016,LAMR-US_12/31/2016,0.928016708,0.987184665,1.001909828
CPRT-US,12/31/2016,CPRT-US_12/31/2016,0.997192928,1.071947218,1.022193846
ADNT-US,12/31/2016,ADNT-US_12/31/2016,#N/A,#N/A,#N/A
SON-US,12/31/2016,SON-US_12/31/2016,0.983509117,1.000352639,0.906893653
LAZ-US,12/31/2016,LAZ-US_12/31/2016,1.967042648,1.820358254,2.274013585
GRMN-US,12/31/2016,GRMN-US_12/31/2016,1.300374766,1.396047628,1.318541148
DCI-US,12/31/2016,DCI-US_12/31/2016,1.042234329,1.115063231,0.949139506
ZAYO-US,12/31/2016,ZAYO-US_12/31/2016,0.992311417,0.827755327,1.118304652
WOOF-US,12/31/2016,WOOF-US_12/31/2016,#N/A,#N/A,#N/A
AIZ-US,12/31/2016,AIZ-US_12/31/2016,0.8627085,0.917983531,0.699128404
SRC-US,12/31/2016,SRC-US_12/31/2016,0.540029444,0.5449426,0.539284176
SCI-US,12/31/2016,SCI-US_12/31/2016,1.078283484,1.139839139,1.03231657
PTC-US,12/31/2016,PTC-US_12/31/2016,1.373344491,1.25948988,1.566327048
RL-US,12/31/2016,RL-US_12/31/2016,1.1319469,1.155164463,1.226991239
TER-US,12/31/2016,TER-US_12/31/2016,1.318859494,1.141134037,1.492234196
BRO-US,12/31/2016,BRO-US_12/31/2016,0.870148435,0.909051721,0.903971667
HFC-US,12/31/2016,HFC-US_12/31/2016,1.715590704,1.586894678,1.816616843
TRIP-US,12/31/2016,TRIP-US_12/31/2016,1.227414733,0.926188831,1.500148044
SWN-US,12/31/2016,SWN-US_12/31/2016,1.670361527,1.781554832,1.249888884
UAA-US,12/31/2016,UAA-US_12/31/2016,1.387370609,1.47271347,1.199293133
WTRG-US,12/31/2016,WTRG-US_12/31/2016,0.502357927,0.528966447,0.450730708
ON-US,12/31/2016,ON-US_12/31/2016,1.802543664,1.475516981,2.030952133
DEI-US,12/31/2016,DEI-US_12/31/2016,0.919873749,0.920523316,0.926757145
OA-US,12/31/2016,OA-US_12/31/2016,0.767120851,0.42718279,0.964460628
AGO-US,12/31/2016,AGO-US_12/31/2016,1.080174693,0.916448874,1.191133129
CSRA-US,12/31/2016,CSRA-US_12/31/2016,1.092172975,0.844930978,1.218878972
SUI-US,12/31/2016,SUI-US_12/31/2016,0.456940348,0.548474447,0.434991552
CBSH-US,12/31/2016,CBSH-US_12/31/2016,1.164857993,1.186137703,1.072921623
SABR-US,12/31/2016,SABR-US_12/31/2016,1.043630189,0.997907758,1.166986653
POST-US,12/31/2016,POST-US_12/31/2016,0.887026487,0.906438,0.795598122
CGNX-US,12/31/2016,CGNX-US_12/31/2016,1.298715859,1.602621513,1.111837284
X-US,12/31/2016,X-US_12/31/2016,2.794141942,2.680003729,2.779645772
RIG-US,12/31/2016,RIG-US_12/31/2016,2.214585821,1.986415741,2.158607932
TMX-US,12/31/2016,TMX-US_12/31/2016,0.734242582,0.668730862,0.894286671
MUR-US,12/31/2016,MUR-US_12/31/2016,2.488771627,2.268120694,2.322086063
ULTI-US,12/31/2016,ULTI-US_12/31/2016,1.390820138,1.288885675,1.556689273
SNV-US,12/31/2016,SNV-US_12/31/2016,1.536071375,1.45024079,1.606903001
SGEN-US,12/31/2016,SGEN-US_12/31/2016,1.741276417,1.932089163,1.680206126
WBS-US,12/31/2016,WBS-US_12/31/2016,1.471708358,1.492059041,1.410277645
BRCD-US,12/31/2016,BRCD-US_12/31/2016,0.906527343,0.949191709,1.100135203
NAVI-US,12/31/2016,NAVI-US_12/31/2016,1.826948664,1.83032033,1.757050297
PWR-US,12/31/2016,PWR-US_12/31/2016,1.267918647,1.423913074,1.138371992
PII-US,12/31/2016,PII-US_12/31/2016,1.123097644,1.003819568,1.149861786
NCR-US,12/31/2016,NCR-US_12/31/2016,1.67838194,1.743119394,1.80117455
DXCM-US,12/31/2016,DXCM-US_12/31/2016,1.40751639,0.929777749,1.732038676
GPS-US,12/31/2016,GPS-US_12/31/2016,1.006268539,1.32717003,0.704138793
BC-US,12/31/2016,BC-US_12/31/2016,1.661082344,1.218941884,2.043956788
WFTLF-US,12/31/2016,WFTLF-US_12/31/2016,2.740382299,2.429784195,2.772989543
SSNC-US,12/31/2016,SSNC-US_12/31/2016,1.303084181,1.130809435,1.569738387
DNKN-US,12/31/2016,DNKN-US_12/31/2016,0.779635819,0.793947052,0.604777077
HXL-US,12/31/2016,HXL-US_12/31/2016,1.353350702,1.343994009,1.419069449
THO-US,12/31/2016,THO-US_12/31/2016,1.21500746,1.010433501,1.32384169
FLIR-US,12/31/2016,FLIR-US_12/31/2016,0.838674693,0.950005939,0.859360654
TYL-US,12/31/2016,TYL-US_12/31/2016,1.211405411,1.269359549,1.121917051
CUBE-US,12/31/2016,CUBE-US_12/31/2016,0.609032965,0.780586407,0.588783344
WPX-US,12/31/2016,WPX-US_12/31/2016,2.483566671,2.383201456,2.397641696
HIW-US,12/31/2016,HIW-US_12/31/2016,0.837638986,0.864237239,0.844214657
FCE.A-US,12/31/2016,FCE.A-US_12/31/2016,1.075585122,0.861164747,1.258798862
HRB-US,12/31/2016,HRB-US_12/31/2016,0.682065352,0.752336725,0.649720533
TOL-US,12/31/2016,TOL-US_12/31/2016,1.457594993,1.306096493,1.476601757
OSK-US,12/31/2016,OSK-US_12/31/2016,1.283383144,1.493495892,1.154408987
ALSN-US,12/31/2016,ALSN-US_12/31/2016,1.063361707,1.091612679,0.999663749
PB-US,12/31/2016,PB-US_12/31/2016,1.799370241,1.704041695,1.780854742
EV-US,12/31/2016,EV-US_12/31/2016,1.554615212,1.450702472,1.650377288
GGG-US,12/31/2016,GGG-US_12/31/2016,1.195740787,1.28117929,1.132050919
COMM-US,12/31/2016,COMM-US_12/31/2016,1.461535438,1.60244792,1.548233041
GRA-US,12/31/2016,GRA-US_12/31/2016,1.007618363,0.668240648,1.189174361
SITC-US,12/31/2016,SITC-US_12/31/2016,0.653750066,0.612988518,0.676594852
DKS-US,12/31/2016,DKS-US_12/31/2016,1.000266808,1.31523455,0.489663026
LECO-US,12/31/2016,LECO-US_12/31/2016,1.085708913,1.104931868,1.11877723
CFR-US,12/31/2016,CFR-US_12/31/2016,1.61555382,1.380124845,1.715012087
TGNA-US,12/31/2016,TGNA-US_12/31/2016,1.252108339,1.49213775,1.185636005
UA-US,12/31/2016,UA-US_12/31/2016,#N/A,#N/A,#N/A
BRX-US,12/31/2016,BRX-US_12/31/2016,0.683436677,0.53658476,0.809183031
ATR-US,12/31/2016,ATR-US_12/31/2016,0.779866576,0.741772035,0.810261579
SLM-US,12/31/2016,SLM-US_12/31/2016,1.695545375,1.899570614,1.447294084
AWHHF-US,12/31/2016,AWHHF-US_12/31/2016,0.760215771,0.718322775,0.819547768
JLL-US,12/31/2016,JLL-US_12/31/2016,1.842419612,1.367838889,2.257229833
PNRA-US,12/31/2016,PNRA-US_12/31/2016,0.799302251,0.924115874,0.659119136
IAC.XX10-US,12/31/2016,IAC.XX10-US_12/31/2016,1.242469235,1.263250587,1.355484159
CASY-US,12/31/2016,CASY-US_12/31/2016,0.525437774,0.63661672,0.265085039
ORI-US,12/31/2016,ORI-US_12/31/2016,0.848038414,0.766710463,0.845988565
FHN-US,12/31/2016,FHN-US_12/31/2016,1.489440928,1.39521909,1.536839064
OZK-US,12/31/2016,OZK-US_12/31/2016,1.656075829,1.418613139,1.821201346
JBL-US,12/31/2016,JBL-US_12/31/2016,1.399018668,1.307883677,1.676029813
ZBRA-US,12/31/2016,ZBRA-US_12/31/2016,1.546566803,1.200999647,1.867437381
EXP-US,12/31/2016,EXP-US_12/31/2016,1.616910248,1.793462693,1.520094552
ABMD-US,12/31/2016,ABMD-US_12/31/2016,1.40260308,1.374635361,1.341597535
EPR-US,12/31/2016,EPR-US_12/31/2016,0.726760007,0.813457157,0.674173339
WAL-US,12/31/2016,WAL-US_12/31/2016,1.665089213,1.490600478,1.816744287
NBR-US,12/31/2016,NBR-US_12/31/2016,2.512249898,2.475607649,2.457561493
DNB.XX1-US,12/31/2016,DNB.XX1-US_12/31/2016,1.198501082,1.215169731,1.192142874
NWSA-US,12/31/2016,NWSA-US_12/31/2016,1.352725907,1.202689079,1.567754474
SMG-US,12/31/2016,SMG-US_12/31/2016,0.819608894,0.938277869,0.739369487
AXTA-US,12/31/2016,AXTA-US_12/31/2016,1.201142259,0.950434793,1.535852936
CLR-US,12/31/2016,CLR-US_12/31/2016,2.162495219,2.360598467,2.028174331
BMS-US,12/31/2016,BMS-US_12/31/2016,0.757879683,0.732400364,0.716686473
SIX-US,12/31/2016,SIX-US_12/31/2016,0.8159653,0.844829523,0.825120581
CW-US,12/31/2016,CW-US_12/31/2016,1.147043073,1.067197553,1.164243262
WEX-US,12/31/2016,WEX-US_12/31/2016,1.798851988,1.760856041,1.798428442
TCO-US,12/31/2016,TCO-US_12/31/2016,0.628765297,0.478165707,0.693267488
BPOP-US,12/31/2016,BPOP-US_12/31/2016,1.423446738,1.316388622,1.448902945
FDC-US,12/31/2016,FDC-US_12/31/2016,1.843795841,1.816374263,1.981147161
QEP-US,12/31/2016,QEP-US_12/31/2016,2.132040942,2.08383295,2.07171255
EME-US,12/31/2016,EME-US_12/31/2016,1.247219121,1.269059216,1.209872821
RSPP-US,12/31/2016,RSPP-US_12/31/2016,1.978695822,2.15124289,1.794903656
SVC-US,12/31/2016,SVC-US_12/31/2016,1.100227644,1.212225446,1.084616198
FTNT-US,12/31/2016,FTNT-US_12/31/2016,1.436132354,1.574210931,1.502772221
VVC-US,12/31/2016,VVC-US_12/31/2016,0.483678337,0.473678635,0.491264401
CHKAQ-US,12/31/2016,CHKAQ-US_12/31/2016,3.134201188,2.696694029,3.26991313
WSM-US,12/31/2016,WSM-US_12/31/2016,1.174702191,1.16502819,1.08478815
DCT.XX1-US,12/31/2016,DCT.XX1-US_12/31/2016,0.78653304,0.760959634,0.825572583
CRI-US,12/31/2016,CRI-US_12/31/2016,0.82559137,1.032611412,0.70013195
SAVE-US,12/31/2016,SAVE-US_12/31/2016,1.432989702,1.308635395,1.538485093
CNX-US,12/31/2016,CNX-US_12/31/2016,2.498220407,2.873415052,2.31111245
